course_id;config_id;subpart_id;class_id;class_limit;class_parent2;room_id;room_penalty
245;246;387;767;50;766;201;39
245;246;387;767;50;766;53;39
245;246;387;767;50;766;52;39
245;246;387;767;50;766;57;39
245;246;387;767;50;766;19;39
245;246;387;767;50;766;8;39
245;246;387;767;50;766;30;39
245;246;387;767;50;766;26;39
245;246;387;767;50;766;16;39
245;246;387;767;50;766;17;0
245;246;387;767;50;766;15;0
245;246;387;767;50;766;27;39
245;246;387;767;50;766;14;39
245;246;387;767;50;766;25;39
245;246;387;767;50;766;7;39
245;246;387;767;50;766;23;0
245;246;387;767;50;766;24;0
245;246;387;767;50;766;3;39
245;246;387;767;50;766;96;39
245;246;387;767;50;766;98;39
245;246;387;767;50;766;4;39
245;246;387;767;50;766;12;39
245;246;387;767;50;766;2;39
245;246;387;767;50;766;13;39
245;246;387;767;50;766;10;39
245;246;387;767;50;766;1;39
245;246;387;767;50;766;31;39
245;246;387;767;50;766;9;39
245;246;387;767;50;766;209;43
245;246;387;767;50;766;210;43
245;246;387;767;50;766;211;39
245;246;387;767;50;766;137;39
245;246;387;767;50;766;212;39
245;246;387;767;50;766;136;39
245;246;387;767;50;766;213;39
245;246;387;767;50;766;139;39
245;246;387;767;50;766;45;43
245;246;387;767;50;766;46;43
245;246;387;767;50;766;117;43
245;246;387;767;50;766;115;40
245;246;387;767;50;766;112;40
245;246;387;767;50;766;116;40
245;246;387;767;50;766;114;40
245;246;387;767;50;766;111;40
245;246;387;767;50;766;102;39
245;246;387;767;50;766;50;43
245;246;387;767;50;766;61;43
245;246;387;767;50;766;49;43
245;246;387;767;50;766;59;43
245;246;387;767;50;766;62;43
245;246;387;767;50;766;200;43
245;246;387;767;50;766;60;43
245;246;387;767;50;766;64;43
245;246;387;767;50;766;65;43
245;246;387;767;50;766;63;43
245;246;387;767;50;766;179;40
245;246;387;767;50;766;191;39
245;246;387;767;50;766;176;40
245;246;387;767;50;766;175;40
245;246;387;768;50;766;56;39
245;246;387;768;50;766;20;39
245;246;387;768;50;766;70;39
245;246;387;768;50;766;67;39
245;246;387;768;50;766;201;39
245;246;387;768;50;766;53;39
245;246;387;768;50;766;52;39
245;246;387;768;50;766;57;39
245;246;387;768;50;766;19;39
245;246;387;768;50;766;8;39
245;246;387;768;50;766;30;39
245;246;387;768;50;766;26;39
245;246;387;768;50;766;16;39
245;246;387;768;50;766;17;0
245;246;387;768;50;766;15;0
245;246;387;768;50;766;27;39
245;246;387;768;50;766;14;39
245;246;387;768;50;766;25;39
245;246;387;768;50;766;7;39
245;246;387;768;50;766;23;0
245;246;387;768;50;766;24;0
245;246;387;768;50;766;3;39
245;246;387;768;50;766;96;39
245;246;387;768;50;766;98;39
245;246;387;768;50;766;4;39
245;246;387;768;50;766;12;39
245;246;387;768;50;766;2;39
245;246;387;768;50;766;13;39
245;246;387;768;50;766;10;39
245;246;387;768;50;766;1;39
245;246;387;768;50;766;31;39
245;246;387;768;50;766;9;39
245;246;387;768;50;766;209;43
245;246;387;768;50;766;210;43
245;246;387;768;50;766;211;39
245;246;387;768;50;766;137;39
245;246;387;768;50;766;212;39
245;246;387;768;50;766;136;39
245;246;387;768;50;766;213;39
245;246;387;768;50;766;139;39
245;246;387;768;50;766;45;43
245;246;387;768;50;766;46;43
245;246;387;768;50;766;117;43
245;246;387;768;50;766;115;40
245;246;387;768;50;766;112;40
245;246;387;768;50;766;116;40
245;246;387;768;50;766;114;40
245;246;387;768;50;766;111;40
245;246;387;768;50;766;102;39
245;246;387;768;50;766;50;43
245;246;387;768;50;766;61;43
245;246;387;768;50;766;49;43
245;246;387;768;50;766;59;43
245;246;387;768;50;766;62;43
245;246;387;768;50;766;200;43
245;246;387;768;50;766;60;43
245;246;387;768;50;766;64;43
245;246;387;768;50;766;65;43
245;246;387;768;50;766;63;43
245;246;387;768;50;766;179;40
245;246;387;768;50;766;191;39
245;246;387;768;50;766;176;40
245;246;387;768;50;766;175;40
246;247;388;769;82;;209;40
246;247;388;769;82;;210;40
246;247;388;769;82;;45;44
246;247;388;769;82;;46;44
246;247;388;769;82;;117;44
246;247;388;769;82;;50;44
246;247;388;769;82;;61;0
246;247;388;769;82;;49;0
246;247;388;769;82;;59;41
246;247;388;769;82;;62;41
246;247;388;769;82;;200;0
246;247;388;769;82;;60;41
246;247;388;769;82;;64;0
246;247;388;769;82;;65;0
246;247;388;769;82;;63;0
247;248;389;770;93;;45;41
247;248;389;770;93;;46;41
247;248;389;770;93;;117;41
247;248;389;770;93;;50;44
247;248;389;770;93;;61;40
247;248;389;770;93;;49;40
247;248;389;770;93;;59;0
247;248;389;770;93;;62;0
247;248;389;770;93;;200;40
247;248;389;770;93;;60;0
247;248;389;770;93;;64;40
247;248;389;770;93;;65;40
247;248;389;770;93;;63;40
248;249;390;771;72;;209;40
248;249;390;771;72;;210;40
248;249;390;771;72;;45;44
248;249;390;771;72;;46;44
248;249;390;771;72;;117;44
248;249;390;771;72;;50;44
248;249;390;771;72;;61;0
248;249;390;771;72;;49;0
248;249;390;771;72;;59;41
248;249;390;771;72;;62;41
248;249;390;771;72;;200;0
248;249;390;771;72;;60;41
248;249;390;771;72;;64;0
248;249;390;771;72;;65;0
248;249;390;771;72;;63;0
249;250;391;772;60;;19;36
249;250;391;772;60;;17;36
249;250;391;772;60;;15;36
249;250;391;772;60;;23;36
249;250;391;772;60;;24;36
249;250;391;772;60;;12;36
249;250;391;772;60;;31;36
249;250;391;772;60;;209;37
249;250;391;772;60;;210;37
249;250;391;772;60;;45;40
249;250;391;772;60;;46;40
249;250;391;772;60;;117;40
249;250;391;772;60;;115;36
249;250;391;772;60;;112;36
249;250;391;772;60;;116;36
249;250;391;772;60;;114;36
249;250;391;772;60;;111;36
249;250;391;772;60;;102;36
249;250;391;772;60;;50;40
249;250;391;772;60;;61;0
249;250;391;772;60;;49;0
249;250;391;772;60;;59;40
249;250;391;772;60;;62;40
249;250;391;772;60;;200;0
249;250;391;772;60;;60;40
249;250;391;772;60;;64;0
249;250;391;772;60;;65;0
249;250;391;772;60;;63;0
249;250;391;772;60;;179;36
249;250;391;772;60;;176;36
249;250;391;772;60;;175;36
249;250;392;773;30;772;68;36
249;250;392;773;30;772;56;40
249;250;392;773;30;772;18;37
249;250;392;773;30;772;20;40
249;250;392;773;30;772;55;36
249;250;392;773;30;772;54;36
249;250;392;773;30;772;70;40
249;250;392;773;30;772;67;40
249;250;392;773;30;772;201;40
249;250;392;773;30;772;53;40
249;250;392;773;30;772;52;40
249;250;392;773;30;772;57;40
249;250;392;773;30;772;19;40
249;250;392;773;30;772;51;36
249;250;392;773;30;772;32;36
249;250;392;773;30;772;8;40
249;250;392;773;30;772;30;40
249;250;392;773;30;772;26;40
249;250;392;773;30;772;16;40
249;250;392;773;30;772;17;40
249;250;392;773;30;772;15;40
249;250;392;773;30;772;22;36
249;250;392;773;30;772;27;40
249;250;392;773;30;772;14;40
249;250;392;773;30;772;25;40
249;250;392;773;30;772;7;40
249;250;392;773;30;772;23;40
249;250;392;773;30;772;24;40
249;250;392;773;30;772;3;40
249;250;392;773;30;772;96;40
249;250;392;773;30;772;98;40
249;250;392;773;30;772;4;40
249;250;392;773;30;772;12;40
249;250;392;773;30;772;2;40
249;250;392;773;30;772;5;36
249;250;392;773;30;772;13;40
249;250;392;773;30;772;10;40
249;250;392;773;30;772;1;40
249;250;392;773;30;772;31;40
249;250;392;773;30;772;9;40
249;250;392;773;30;772;11;37
249;250;392;773;30;772;214;37
249;250;392;773;30;772;209;0
249;250;392;773;30;772;210;0
249;250;392;773;30;772;211;40
249;250;392;773;30;772;137;40
249;250;392;773;30;772;212;40
249;250;392;773;30;772;136;40
249;250;392;773;30;772;213;40
249;250;392;773;30;772;139;40
249;250;392;773;30;772;45;40
249;250;392;773;30;772;46;40
249;250;392;773;30;772;117;40
249;250;392;773;30;772;115;0
249;250;392;773;30;772;112;0
249;250;392;773;30;772;116;0
249;250;392;773;30;772;114;0
249;250;392;773;30;772;111;0
249;250;392;773;30;772;102;40
249;250;392;773;30;772;50;40
249;250;392;773;30;772;61;40
249;250;392;773;30;772;49;40
249;250;392;773;30;772;59;40
249;250;392;773;30;772;62;40
249;250;392;773;30;772;200;40
249;250;392;773;30;772;60;40
249;250;392;773;30;772;64;40
249;250;392;773;30;772;65;40
249;250;392;773;30;772;63;40
249;250;392;773;30;772;185;36
249;250;392;773;30;772;179;40
249;250;392;773;30;772;191;40
249;250;392;773;30;772;176;40
249;250;392;773;30;772;175;40
249;250;392;774;30;772;68;36
249;250;392;774;30;772;56;40
249;250;392;774;30;772;18;37
249;250;392;774;30;772;20;40
249;250;392;774;30;772;55;36
249;250;392;774;30;772;54;36
249;250;392;774;30;772;70;40
249;250;392;774;30;772;67;40
249;250;392;774;30;772;201;40
249;250;392;774;30;772;53;40
249;250;392;774;30;772;52;40
249;250;392;774;30;772;57;40
249;250;392;774;30;772;19;40
249;250;392;774;30;772;51;36
249;250;392;774;30;772;32;36
249;250;392;774;30;772;8;40
249;250;392;774;30;772;30;40
249;250;392;774;30;772;26;40
249;250;392;774;30;772;16;40
249;250;392;774;30;772;17;40
249;250;392;774;30;772;15;40
249;250;392;774;30;772;22;36
249;250;392;774;30;772;27;40
249;250;392;774;30;772;14;40
249;250;392;774;30;772;25;40
249;250;392;774;30;772;7;40
249;250;392;774;30;772;23;40
249;250;392;774;30;772;24;40
249;250;392;774;30;772;3;40
249;250;392;774;30;772;96;40
249;250;392;774;30;772;98;40
249;250;392;774;30;772;4;40
249;250;392;774;30;772;12;40
249;250;392;774;30;772;2;40
249;250;392;774;30;772;5;36
249;250;392;774;30;772;13;40
249;250;392;774;30;772;10;40
249;250;392;774;30;772;1;40
249;250;392;774;30;772;31;40
249;250;392;774;30;772;9;40
249;250;392;774;30;772;11;37
249;250;392;774;30;772;214;37
249;250;392;774;30;772;209;0
249;250;392;774;30;772;210;0
249;250;392;774;30;772;211;40
249;250;392;774;30;772;137;40
249;250;392;774;30;772;212;40
249;250;392;774;30;772;136;40
249;250;392;774;30;772;213;40
249;250;392;774;30;772;139;40
249;250;392;774;30;772;45;40
249;250;392;774;30;772;46;40
249;250;392;774;30;772;117;40
249;250;392;774;30;772;115;0
249;250;392;774;30;772;112;0
249;250;392;774;30;772;116;0
249;250;392;774;30;772;114;0
249;250;392;774;30;772;111;0
249;250;392;774;30;772;102;40
249;250;392;774;30;772;50;40
249;250;392;774;30;772;61;40
249;250;392;774;30;772;49;40
249;250;392;774;30;772;59;40
249;250;392;774;30;772;62;40
249;250;392;774;30;772;200;40
249;250;392;774;30;772;60;40
249;250;392;774;30;772;64;40
249;250;392;774;30;772;65;40
249;250;392;774;30;772;63;40
249;250;392;774;30;772;185;36
249;250;392;774;30;772;179;40
249;250;392;774;30;772;191;40
249;250;392;774;30;772;176;40
249;250;392;774;30;772;175;40
250;251;393;775;90;;45;41
250;251;393;775;90;;46;41
250;251;393;775;90;;117;41
250;251;393;775;90;;50;44
250;251;393;775;90;;61;0
250;251;393;775;90;;49;0
250;251;393;775;90;;59;40
250;251;393;775;90;;62;40
250;251;393;775;90;;200;0
250;251;393;775;90;;60;40
250;251;393;775;90;;64;0
250;251;393;775;90;;65;0
250;251;393;775;90;;63;0
250;251;394;776;45;775;56;36
250;251;394;776;45;775;18;36
250;251;394;776;45;775;20;36
250;251;394;776;45;775;70;36
250;251;394;776;45;775;67;36
250;251;394;776;45;775;201;36
250;251;394;776;45;775;53;36
250;251;394;776;45;775;52;36
250;251;394;776;45;775;57;36
250;251;394;776;45;775;19;37
250;251;394;776;45;775;8;36
250;251;394;776;45;775;30;36
250;251;394;776;45;775;26;36
250;251;394;776;45;775;16;36
250;251;394;776;45;775;17;0
250;251;394;776;45;775;15;0
250;251;394;776;45;775;27;36
250;251;394;776;45;775;14;36
250;251;394;776;45;775;25;36
250;251;394;776;45;775;7;36
250;251;394;776;45;775;23;0
250;251;394;776;45;775;24;0
250;251;394;776;45;775;3;36
250;251;394;776;45;775;96;36
250;251;394;776;45;775;98;36
250;251;394;776;45;775;4;36
250;251;394;776;45;775;12;37
250;251;394;776;45;775;2;36
250;251;394;776;45;775;13;36
250;251;394;776;45;775;10;36
250;251;394;776;45;775;1;36
250;251;394;776;45;775;31;37
250;251;394;776;45;775;9;36
250;251;394;776;45;775;11;36
250;251;394;776;45;775;214;36
250;251;394;776;45;775;209;40
250;251;394;776;45;775;210;40
250;251;394;776;45;775;211;36
250;251;394;776;45;775;137;36
250;251;394;776;45;775;212;36
250;251;394;776;45;775;136;36
250;251;394;776;45;775;213;36
250;251;394;776;45;775;139;36
250;251;394;776;45;775;45;40
250;251;394;776;45;775;46;40
250;251;394;776;45;775;117;40
250;251;394;776;45;775;115;40
250;251;394;776;45;775;112;40
250;251;394;776;45;775;116;40
250;251;394;776;45;775;114;40
250;251;394;776;45;775;111;40
250;251;394;776;45;775;102;37
250;251;394;776;45;775;50;40
250;251;394;776;45;775;61;40
250;251;394;776;45;775;49;40
250;251;394;776;45;775;59;40
250;251;394;776;45;775;62;40
250;251;394;776;45;775;200;40
250;251;394;776;45;775;60;40
250;251;394;776;45;775;64;40
250;251;394;776;45;775;65;40
250;251;394;776;45;775;63;40
250;251;394;776;45;775;179;37
250;251;394;776;45;775;191;36
250;251;394;776;45;775;176;37
250;251;394;776;45;775;175;37
250;251;394;777;45;775;56;36
250;251;394;777;45;775;18;36
250;251;394;777;45;775;20;36
250;251;394;777;45;775;70;36
250;251;394;777;45;775;67;36
250;251;394;777;45;775;201;36
250;251;394;777;45;775;53;36
250;251;394;777;45;775;52;36
250;251;394;777;45;775;57;36
250;251;394;777;45;775;19;37
250;251;394;777;45;775;8;36
250;251;394;777;45;775;30;36
250;251;394;777;45;775;26;36
250;251;394;777;45;775;16;36
250;251;394;777;45;775;17;0
250;251;394;777;45;775;15;0
250;251;394;777;45;775;27;36
250;251;394;777;45;775;14;36
250;251;394;777;45;775;25;36
250;251;394;777;45;775;7;36
250;251;394;777;45;775;23;0
250;251;394;777;45;775;24;0
250;251;394;777;45;775;3;36
250;251;394;777;45;775;96;36
250;251;394;777;45;775;98;36
250;251;394;777;45;775;4;36
250;251;394;777;45;775;12;37
250;251;394;777;45;775;2;36
250;251;394;777;45;775;13;36
250;251;394;777;45;775;10;36
250;251;394;777;45;775;1;36
250;251;394;777;45;775;31;37
250;251;394;777;45;775;9;36
250;251;394;777;45;775;11;36
250;251;394;777;45;775;214;36
250;251;394;777;45;775;209;40
250;251;394;777;45;775;210;40
250;251;394;777;45;775;211;36
250;251;394;777;45;775;137;36
250;251;394;777;45;775;212;36
250;251;394;777;45;775;136;36
250;251;394;777;45;775;213;36
250;251;394;777;45;775;139;36
250;251;394;777;45;775;45;40
250;251;394;777;45;775;46;40
250;251;394;777;45;775;117;40
250;251;394;777;45;775;115;40
250;251;394;777;45;775;112;40
250;251;394;777;45;775;116;40
250;251;394;777;45;775;114;40
250;251;394;777;45;775;111;40
250;251;394;777;45;775;102;37
250;251;394;777;45;775;50;40
250;251;394;777;45;775;61;40
250;251;394;777;45;775;49;40
250;251;394;777;45;775;59;40
250;251;394;777;45;775;62;40
250;251;394;777;45;775;200;40
250;251;394;777;45;775;60;40
250;251;394;777;45;775;64;40
250;251;394;777;45;775;65;40
250;251;394;777;45;775;63;40
250;251;394;777;45;775;179;37
250;251;394;777;45;775;191;36
250;251;394;777;45;775;176;37
250;251;394;777;45;775;175;37
251;252;395;778;70;;17;39
251;252;395;778;70;;15;39
251;252;395;778;70;;23;39
251;252;395;778;70;;24;39
251;252;395;778;70;;209;39
251;252;395;778;70;;210;39
251;252;395;778;70;;45;43
251;252;395;778;70;;46;43
251;252;395;778;70;;117;43
251;252;395;778;70;;115;39
251;252;395;778;70;;112;39
251;252;395;778;70;;116;39
251;252;395;778;70;;114;39
251;252;395;778;70;;111;39
251;252;395;778;70;;50;43
251;252;395;778;70;;61;0
251;252;395;778;70;;49;0
251;252;395;778;70;;59;43
251;252;395;778;70;;62;43
251;252;395;778;70;;200;0
251;252;395;778;70;;60;43
251;252;395;778;70;;64;0
251;252;395;778;70;;65;0
251;252;395;778;70;;63;0
251;252;396;779;35;778;185;0
251;252;396;780;35;778;185;0
252;253;397;781;70;;17;39
252;253;397;781;70;;15;39
252;253;397;781;70;;23;39
252;253;397;781;70;;24;39
252;253;397;781;70;;209;39
252;253;397;781;70;;210;39
252;253;397;781;70;;45;43
252;253;397;781;70;;46;43
252;253;397;781;70;;117;43
252;253;397;781;70;;115;39
252;253;397;781;70;;112;39
252;253;397;781;70;;116;39
252;253;397;781;70;;114;39
252;253;397;781;70;;111;39
252;253;397;781;70;;50;43
252;253;397;781;70;;61;0
252;253;397;781;70;;49;0
252;253;397;781;70;;59;43
252;253;397;781;70;;62;43
252;253;397;781;70;;200;0
252;253;397;781;70;;60;43
252;253;397;781;70;;64;0
252;253;397;781;70;;65;0
252;253;397;781;70;;63;0
253;254;398;782;30;;185;0
253;254;398;783;30;;185;0
253;254;398;784;30;;185;0
254;255;399;785;70;;17;40
254;255;399;785;70;;15;40
254;255;399;785;70;;23;40
254;255;399;785;70;;24;40
254;255;399;785;70;;209;0
254;255;399;785;70;;210;0
254;255;399;785;70;;45;44
254;255;399;785;70;;46;44
254;255;399;785;70;;117;44
254;255;399;785;70;;115;0
254;255;399;785;70;;112;0
254;255;399;785;70;;116;0
254;255;399;785;70;;114;0
254;255;399;785;70;;111;0
254;255;399;785;70;;50;44
254;255;399;785;70;;61;41
254;255;399;785;70;;49;41
254;255;399;785;70;;59;44
254;255;399;785;70;;62;44
254;255;399;785;70;;200;41
254;255;399;785;70;;60;44
254;255;399;785;70;;64;41
254;255;399;785;70;;65;41
254;255;399;785;70;;63;41
254;255;399;786;70;;17;40
254;255;399;786;70;;15;40
254;255;399;786;70;;23;40
254;255;399;786;70;;24;40
254;255;399;786;70;;209;0
254;255;399;786;70;;210;0
254;255;399;786;70;;45;44
254;255;399;786;70;;46;44
254;255;399;786;70;;117;44
254;255;399;786;70;;115;0
254;255;399;786;70;;112;0
254;255;399;786;70;;116;0
254;255;399;786;70;;114;0
254;255;399;786;70;;111;0
254;255;399;786;70;;50;44
254;255;399;786;70;;61;41
254;255;399;786;70;;49;41
254;255;399;786;70;;59;44
254;255;399;786;70;;62;44
254;255;399;786;70;;200;41
254;255;399;786;70;;60;44
254;255;399;786;70;;64;41
254;255;399;786;70;;65;41
254;255;399;786;70;;63;41
254;255;399;787;70;;17;40
254;255;399;787;70;;15;40
254;255;399;787;70;;23;40
254;255;399;787;70;;24;40
254;255;399;787;70;;209;0
254;255;399;787;70;;210;0
254;255;399;787;70;;45;44
254;255;399;787;70;;46;44
254;255;399;787;70;;117;44
254;255;399;787;70;;115;0
254;255;399;787;70;;112;0
254;255;399;787;70;;116;0
254;255;399;787;70;;114;0
254;255;399;787;70;;111;0
254;255;399;787;70;;50;44
254;255;399;787;70;;61;41
254;255;399;787;70;;49;41
254;255;399;787;70;;59;44
254;255;399;787;70;;62;44
254;255;399;787;70;;200;41
254;255;399;787;70;;60;44
254;255;399;787;70;;64;41
254;255;399;787;70;;65;41
254;255;399;787;70;;63;41
255;256;400;788;65;;17;40
255;256;400;788;65;;15;40
255;256;400;788;65;;23;40
255;256;400;788;65;;24;40
255;256;400;788;65;;209;0
255;256;400;788;65;;210;0
255;256;400;788;65;;45;44
255;256;400;788;65;;46;44
255;256;400;788;65;;117;44
255;256;400;788;65;;115;0
255;256;400;788;65;;112;0
255;256;400;788;65;;116;0
255;256;400;788;65;;114;0
255;256;400;788;65;;111;0
255;256;400;788;65;;50;44
255;256;400;788;65;;61;41
255;256;400;788;65;;49;41
255;256;400;788;65;;59;44
255;256;400;788;65;;62;44
255;256;400;788;65;;200;41
255;256;400;788;65;;60;44
255;256;400;788;65;;64;41
255;256;400;788;65;;65;41
255;256;400;788;65;;63;41
255;256;400;789;65;;17;40
255;256;400;789;65;;15;40
255;256;400;789;65;;23;40
255;256;400;789;65;;24;40
255;256;400;789;65;;209;0
255;256;400;789;65;;210;0
255;256;400;789;65;;45;44
255;256;400;789;65;;46;44
255;256;400;789;65;;117;44
255;256;400;789;65;;115;0
255;256;400;789;65;;112;0
255;256;400;789;65;;116;0
255;256;400;789;65;;114;0
255;256;400;789;65;;111;0
255;256;400;789;65;;50;44
255;256;400;789;65;;61;41
255;256;400;789;65;;49;41
255;256;400;789;65;;59;44
255;256;400;789;65;;62;44
255;256;400;789;65;;200;41
255;256;400;789;65;;60;44
255;256;400;789;65;;64;41
255;256;400;789;65;;65;41
255;256;400;789;65;;63;41
255;256;400;790;65;;17;40
255;256;400;790;65;;15;40
255;256;400;790;65;;23;40
255;256;400;790;65;;24;40
255;256;400;790;65;;209;0
255;256;400;790;65;;210;0
255;256;400;790;65;;45;44
255;256;400;790;65;;46;44
255;256;400;790;65;;117;44
255;256;400;790;65;;115;0
255;256;400;790;65;;112;0
255;256;400;790;65;;116;0
255;256;400;790;65;;114;0
255;256;400;790;65;;111;0
255;256;400;790;65;;50;44
255;256;400;790;65;;61;41
255;256;400;790;65;;49;41
255;256;400;790;65;;59;44
255;256;400;790;65;;62;44
255;256;400;790;65;;200;41
255;256;400;790;65;;60;44
255;256;400;790;65;;64;41
255;256;400;790;65;;65;41
255;256;400;790;65;;63;41
255;256;400;791;65;;17;40
255;256;400;791;65;;15;40
255;256;400;791;65;;23;40
255;256;400;791;65;;24;40
255;256;400;791;65;;209;0
255;256;400;791;65;;210;0
255;256;400;791;65;;45;44
255;256;400;791;65;;46;44
255;256;400;791;65;;117;44
255;256;400;791;65;;115;0
255;256;400;791;65;;112;0
255;256;400;791;65;;116;0
255;256;400;791;65;;114;0
255;256;400;791;65;;111;0
255;256;400;791;65;;50;44
255;256;400;791;65;;61;41
255;256;400;791;65;;49;41
255;256;400;791;65;;59;44
255;256;400;791;65;;62;44
255;256;400;791;65;;200;41
255;256;400;791;65;;60;44
255;256;400;791;65;;64;41
255;256;400;791;65;;65;41
255;256;400;791;65;;63;41
255;256;400;792;65;;17;40
255;256;400;792;65;;15;40
255;256;400;792;65;;23;40
255;256;400;792;65;;24;40
255;256;400;792;65;;209;0
255;256;400;792;65;;210;0
255;256;400;792;65;;45;44
255;256;400;792;65;;46;44
255;256;400;792;65;;117;44
255;256;400;792;65;;115;0
255;256;400;792;65;;112;0
255;256;400;792;65;;116;0
255;256;400;792;65;;114;0
255;256;400;792;65;;111;0
255;256;400;792;65;;50;44
255;256;400;792;65;;61;41
255;256;400;792;65;;49;41
255;256;400;792;65;;59;44
255;256;400;792;65;;62;44
255;256;400;792;65;;200;41
255;256;400;792;65;;60;44
255;256;400;792;65;;64;41
255;256;400;792;65;;65;41
255;256;400;792;65;;63;41
255;256;401;793;65;788;17;40
255;256;401;793;65;788;15;40
255;256;401;793;65;788;23;40
255;256;401;793;65;788;24;40
255;256;401;793;65;788;209;0
255;256;401;793;65;788;210;0
255;256;401;793;65;788;45;44
255;256;401;793;65;788;46;44
255;256;401;793;65;788;117;44
255;256;401;793;65;788;115;0
255;256;401;793;65;788;112;0
255;256;401;793;65;788;116;0
255;256;401;793;65;788;114;0
255;256;401;793;65;788;111;0
255;256;401;793;65;788;50;44
255;256;401;793;65;788;61;41
255;256;401;793;65;788;49;41
255;256;401;793;65;788;59;44
255;256;401;793;65;788;62;44
255;256;401;793;65;788;200;41
255;256;401;793;65;788;60;44
255;256;401;793;65;788;64;41
255;256;401;793;65;788;65;41
255;256;401;793;65;788;63;41
255;256;401;794;65;789;17;40
255;256;401;794;65;789;15;40
255;256;401;794;65;789;23;40
255;256;401;794;65;789;24;40
255;256;401;794;65;789;209;0
255;256;401;794;65;789;210;0
255;256;401;794;65;789;45;44
255;256;401;794;65;789;46;44
255;256;401;794;65;789;117;44
255;256;401;794;65;789;115;0
255;256;401;794;65;789;112;0
255;256;401;794;65;789;116;0
255;256;401;794;65;789;114;0
255;256;401;794;65;789;111;0
255;256;401;794;65;789;50;44
255;256;401;794;65;789;61;41
255;256;401;794;65;789;49;41
255;256;401;794;65;789;59;44
255;256;401;794;65;789;62;44
255;256;401;794;65;789;200;41
255;256;401;794;65;789;60;44
255;256;401;794;65;789;64;41
255;256;401;794;65;789;65;41
255;256;401;794;65;789;63;41
255;256;401;795;65;790;17;40
255;256;401;795;65;790;15;40
255;256;401;795;65;790;23;40
255;256;401;795;65;790;24;40
255;256;401;795;65;790;209;0
255;256;401;795;65;790;210;0
255;256;401;795;65;790;45;44
255;256;401;795;65;790;46;44
255;256;401;795;65;790;117;44
255;256;401;795;65;790;115;0
255;256;401;795;65;790;112;0
255;256;401;795;65;790;116;0
255;256;401;795;65;790;114;0
255;256;401;795;65;790;111;0
255;256;401;795;65;790;50;44
255;256;401;795;65;790;61;41
255;256;401;795;65;790;49;41
255;256;401;795;65;790;59;44
255;256;401;795;65;790;62;44
255;256;401;795;65;790;200;41
255;256;401;795;65;790;60;44
255;256;401;795;65;790;64;41
255;256;401;795;65;790;65;41
255;256;401;795;65;790;63;41
255;256;401;796;65;791;17;40
255;256;401;796;65;791;15;40
255;256;401;796;65;791;23;40
255;256;401;796;65;791;24;40
255;256;401;796;65;791;209;0
255;256;401;796;65;791;210;0
255;256;401;796;65;791;45;44
255;256;401;796;65;791;46;44
255;256;401;796;65;791;117;44
255;256;401;796;65;791;115;0
255;256;401;796;65;791;112;0
255;256;401;796;65;791;116;0
255;256;401;796;65;791;114;0
255;256;401;796;65;791;111;0
255;256;401;796;65;791;50;44
255;256;401;796;65;791;61;41
255;256;401;796;65;791;49;41
255;256;401;796;65;791;59;44
255;256;401;796;65;791;62;44
255;256;401;796;65;791;200;41
255;256;401;796;65;791;60;44
255;256;401;796;65;791;64;41
255;256;401;796;65;791;65;41
255;256;401;796;65;791;63;41
255;256;401;797;65;792;17;40
255;256;401;797;65;792;15;40
255;256;401;797;65;792;23;40
255;256;401;797;65;792;24;40
255;256;401;797;65;792;209;0
255;256;401;797;65;792;210;0
255;256;401;797;65;792;45;44
255;256;401;797;65;792;46;44
255;256;401;797;65;792;117;44
255;256;401;797;65;792;115;0
255;256;401;797;65;792;112;0
255;256;401;797;65;792;116;0
255;256;401;797;65;792;114;0
255;256;401;797;65;792;111;0
255;256;401;797;65;792;50;44
255;256;401;797;65;792;61;41
255;256;401;797;65;792;49;41
255;256;401;797;65;792;59;44
255;256;401;797;65;792;62;44
255;256;401;797;65;792;200;41
255;256;401;797;65;792;60;44
255;256;401;797;65;792;64;41
255;256;401;797;65;792;65;41
255;256;401;797;65;792;63;41
256;257;402;798;65;;17;40
256;257;402;798;65;;15;40
256;257;402;798;65;;23;40
256;257;402;798;65;;24;40
256;257;402;798;65;;209;0
256;257;402;798;65;;210;0
256;257;402;798;65;;45;44
256;257;402;798;65;;46;44
256;257;402;798;65;;117;44
256;257;402;798;65;;115;0
256;257;402;798;65;;112;0
256;257;402;798;65;;116;0
256;257;402;798;65;;114;0
256;257;402;798;65;;111;0
256;257;402;798;65;;50;44
256;257;402;798;65;;61;41
256;257;402;798;65;;49;41
256;257;402;798;65;;59;44
256;257;402;798;65;;62;44
256;257;402;798;65;;200;41
256;257;402;798;65;;60;44
256;257;402;798;65;;64;41
256;257;402;798;65;;65;41
256;257;402;798;65;;63;41
256;257;402;799;65;;17;40
256;257;402;799;65;;15;40
256;257;402;799;65;;23;40
256;257;402;799;65;;24;40
256;257;402;799;65;;209;0
256;257;402;799;65;;210;0
256;257;402;799;65;;45;44
256;257;402;799;65;;46;44
256;257;402;799;65;;117;44
256;257;402;799;65;;115;0
256;257;402;799;65;;112;0
256;257;402;799;65;;116;0
256;257;402;799;65;;114;0
256;257;402;799;65;;111;0
256;257;402;799;65;;50;44
256;257;402;799;65;;61;41
256;257;402;799;65;;49;41
