course_id,config_id,subpart_id,class_id,class_limit,class_room,class_parent,room_id,room_penalty
137,216,310,50,0,,,16,0
137,216,310,50,0,,,17,1
137,216,310,50,0,,,15,1
137,216,310,50,0,,,27,0
137,216,310,50,0,,,14,0
137,216,310,50,0,,,25,0
137,216,310,50,0,,,7,0
137,216,310,50,0,,,23,1
137,216,310,50,0,,,24,1
137,216,310,50,0,,,3,0
137,216,310,50,0,,,96,0
137,216,310,50,0,,,98,0
137,216,310,50,0,,,4,0
137,216,310,50,0,,,12,0
137,216,310,50,0,,,2,0
137,216,310,50,0,,,13,0
137,216,310,50,0,,,10,0
137,216,310,50,0,,,1,0
137,216,310,50,0,,,31,0
137,216,310,50,0,,,9,0
137,216,310,50,0,,,209,4
137,216,310,50,0,,,210,4
137,216,310,50,0,,,211,0
137,216,310,50,0,,,137,0
137,216,310,50,0,,,212,0
137,216,310,50,0,,,136,0
137,216,310,50,0,,,213,0
137,216,310,50,0,,,139,0
137,216,310,50,0,,,45,4
137,216,310,50,0,,,46,4
137,216,310,50,0,,,117,4
137,216,310,50,0,,,115,1
137,216,310,50,0,,,112,1
137,216,310,50,0,,,116,1
137,216,310,50,0,,,114,1
137,216,310,50,0,,,111,1
137,216,310,50,0,,,102,0
137,216,310,50,0,,,50,4
137,216,310,50,0,,,61,4
137,216,310,50,0,,,49,4
137,216,310,50,0,,,59,4
137,216,310,50,0,,,62,4
137,216,310,50,0,,,200,4
137,216,310,50,0,,,60,4
137,216,310,50,0,,,64,4
137,216,310,50,0,,,65,4
137,216,310,50,0,,,63,4
137,216,311,50,0,,,56,0
137,216,311,50,0,,,20,0
137,216,311,50,0,,,70,0
137,216,311,50,0,,,67,0
137,216,311,50,0,,,201,0
137,216,311,50,0,,,53,0
137,216,311,50,0,,,52,0
137,216,311,50,0,,,57,0
137,216,311,50,0,,,19,0
137,216,311,50,0,,,8,0
137,216,311,50,0,,,30,0
137,216,311,50,0,,,26,0
137,216,311,50,0,,,16,0
137,216,311,50,0,,,17,1
137,216,311,50,0,,,15,1
137,216,311,50,0,,,27,0
137,216,311,50,0,,,14,0
137,216,311,50,0,,,25,0
137,216,311,50,0,,,7,0
137,216,311,50,0,,,23,1
137,216,311,50,0,,,24,1
137,216,311,50,0,,,3,0
137,216,311,50,0,,,96,0
137,216,311,50,0,,,98,0
137,216,311,50,0,,,4,0
137,216,311,50,0,,,12,0
137,216,311,50,0,,,2,0
137,216,311,50,0,,,13,0
137,216,311,50,0,,,10,0
137,216,311,50,0,,,1,0
137,216,311,50,0,,,31,0
137,216,311,50,0,,,9,0
137,216,311,50,0,,,209,4
137,216,311,50,0,,,210,4
137,216,311,50,0,,,211,0
137,216,311,50,0,,,137,0
137,216,311,50,0,,,212,0
137,216,311,50,0,,,136,0
137,216,311,50,0,,,213,0
137,216,311,50,0,,,139,0
137,216,311,50,0,,,45,4
137,216,311,50,0,,,46,4
137,216,311,50,0,,,117,4
137,216,311,50,0,,,115,1
137,216,311,50,0,,,112,1
137,216,311,50,0,,,116,1
137,216,311,50,0,,,114,1
137,216,311,50,0,,,111,1
137,216,311,50,0,,,102,0
137,216,311,50,0,,,50,4
137,216,311,50,0,,,61,4
137,216,311,50,0,,,49,4
137,216,311,50,0,,,59,4
137,216,311,50,0,,,62,4
137,216,311,50,0,,,200,4
137,216,311,50,0,,,60,4
137,216,311,50,0,,,64,4
137,216,311,50,0,,,65,4
137,216,311,50,0,,,63,4
138,217,312,50,0,,,56,0
138,217,312,50,0,,,20,0
138,217,312,50,0,,,70,0
138,217,312,50,0,,,67,0
138,217,312,50,0,,,201,0
138,217,312,50,0,,,53,0
138,217,312,50,0,,,52,0
138,217,312,50,0,,,57,0
138,217,312,50,0,,,19,0
138,217,312,50,0,,,8,0
138,217,312,50,0,,,30,0
138,217,312,50,0,,,26,0
138,217,312,50,0,,,16,0
138,217,312,50,0,,,17,1
138,217,312,50,0,,,15,1
138,217,312,50,0,,,27,0
138,217,312,50,0,,,14,0
138,217,312,50,0,,,25,0
138,217,312,50,0,,,7,0
138,217,312,50,0,,,23,1
138,217,312,50,0,,,24,1
138,217,312,50,0,,,3,0
138,217,312,50,0,,,96,0
138,217,312,50,0,,,98,0
138,217,312,50,0,,,4,0
138,217,312,50,0,,,12,0
138,217,312,50,0,,,2,0
138,217,312,50,0,,,13,0
138,217,312,50,0,,,10,0
138,217,312,50,0,,,1,0
138,217,312,50,0,,,31,0
138,217,312,50,0,,,9,0
138,217,312,50,0,,,209,4
138,217,312,50,0,,,210,4
138,217,312,50,0,,,211,0
138,217,312,50,0,,,137,0
138,217,312,50,0,,,212,0
138,217,312,50,0,,,136,0
138,217,312,50,0,,,213,0
138,217,312,50,0,,,139,0
138,217,312,50,0,,,45,4
138,217,312,50,0,,,46,4
138,217,312,50,0,,,117,4
138,217,312,50,0,,,115,1
138,217,312,50,0,,,112,1
138,217,312,50,0,,,116,1
138,217,312,50,0,,,114,1
138,217,312,50,0,,,111,1
138,217,312,50,0,,,102,0
138,217,312,50,0,,,50,4
138,217,312,50,0,,,61,4
138,217,312,50,0,,,49,4
138,217,312,50,0,,,59,4
138,217,312,50,0,,,62,4
138,217,312,50,0,,,200,4
138,217,312,50,0,,,60,4
138,217,312,50,0,,,64,4
138,217,312,50,0,,,65,4
138,217,312,50,0,,,63,4
138,217,313,25,0,,,68,0
138,217,313,25,0,,,56,4
138,217,313,25,0,,,18,4
138,217,313,25,0,,,20,4
138,217,313,25,0,,,55,0
138,217,313,25,0,,,54,0
138,217,313,25,0,,,66,0
138,217,313,25,0,,,70,4
138,217,313,25,0,,,67,4
138,217,313,25,0,,,201,4
138,217,313,25,0,,,53,4
138,217,313,25,0,,,58,0
138,217,313,25,0,,,6,0
138,217,313,25,0,,,52,4
138,217,313,25,0,,,57,4
138,217,313,25,0,,,19,4
138,217,313,25,0,,,51,0
138,217,313,25,0,,,202,0
138,217,313,25,0,,,32,0
138,217,313,25,0,,,8,4
138,217,313,25,0,,,30,4
138,217,313,25,0,,,26,4
138,217,313,25,0,,,16,4
138,217,313,25,0,,,17,4
138,217,313,25,0,,,15,4
138,217,313,25,0,,,22,0
138,217,313,25,0,,,27,4
138,217,313,25,0,,,14,4
138,217,313,25,0,,,25,4
138,217,313,25,0,,,7,4
138,217,313,25,0,,,23,4
138,217,313,25,0,,,24,4
138,217,313,25,0,,,3,4
138,217,313,25,0,,,96,4
138,217,313,25,0,,,98,4
138,217,313,25,0,,,4,4
138,217,313,25,0,,,12,4
138,217,313,25,0,,,2,4
138,217,313,25,0,,,5,0
138,217,313,25,0,,,13,4
138,217,313,25,0,,,10,4
138,217,313,25,0,,,1,4
138,217,313,25,0,,,31,4
138,217,313,25,0,,,9,4
138,217,313,25,0,,,11,4
138,217,313,25,0,,,214,4
138,217,313,25,0,,,209,4
138,217,313,25,0,,,210,4
138,217,313,25,0,,,211,4
138,217,313,25,0,,,137,4
138,217,313,25,0,,,212,4
138,217,313,25,0,,,136,4
138,217,313,25,0,,,213,4
138,217,313,25,0,,,139,4
138,217,313,25,0,,,45,4
138,217,313,25,0,,,46,4
138,217,313,25,0,,,117,4
138,217,313,25,0,,,115,4
138,217,313,25,0,,,112,4
138,217,313,25,0,,,116,4
138,217,313,25,0,,,114,4
138,217,313,25,0,,,111,4
138,217,313,25,0,,,102,4
138,217,313,25,0,,,50,4
138,217,313,25,0,,,61,4
138,217,313,25,0,,,49,4
138,217,313,25,0,,,59,4
138,217,313,25,0,,,62,4
138,217,313,25,0,,,200,4
138,217,313,25,0,,,60,4
138,217,313,25,0,,,64,4
138,217,313,25,0,,,65,4
138,217,313,25,0,,,63,4
138,218,314,25,0,,312.0,183,0
138,218,315,25,0,,312.0,183,0
138,218,316,25,0,,313.0,183,0
139,219,317,50,0,,,56,0
139,219,317,50,0,,,20,0
139,219,317,50,0,,,70,0
139,219,317,50,0,,,67,0
139,219,317,50,0,,,201,0
139,219,317,50,0,,,53,0
139,219,317,50,0,,,52,0
139,219,317,50,0,,,57,0
139,219,317,50,0,,,19,0
139,219,317,50,0,,,8,0
139,219,317,50,0,,,30,0
139,219,317,50,0,,,26,0
139,219,317,50,0,,,16,0
139,219,317,50,0,,,17,1
139,219,317,50,0,,,15,1
139,219,317,50,0,,,27,0
139,219,317,50,0,,,14,0
139,219,317,50,0,,,25,0
139,219,317,50,0,,,7,0
139,219,317,50,0,,,23,1
139,219,317,50,0,,,24,1
139,219,317,50,0,,,3,0
139,219,317,50,0,,,96,0
139,219,317,50,0,,,98,0
139,219,317,50,0,,,4,0
139,219,317,50,0,,,12,0
139,219,317,50,0,,,2,0
139,219,317,50,0,,,13,0
139,219,317,50,0,,,10,0
139,219,317,50,0,,,1,0
139,219,317,50,0,,,31,0
139,219,317,50,0,,,9,0
139,219,317,50,0,,,209,4
139,219,317,50,0,,,210,4
139,219,317,50,0,,,211,0
139,219,317,50,0,,,137,0
139,219,317,50,0,,,212,0
139,219,317,50,0,,,136,0
139,219,317,50,0,,,213,0
139,219,317,50,0,,,139,0
139,219,317,50,0,,,45,4
139,219,317,50,0,,,46,4
139,219,317,50,0,,,117,4
139,219,317,50,0,,,115,1
139,219,317,50,0,,,112,1
139,219,317,50,0,,,116,1
139,219,317,50,0,,,114,1
139,219,317,50,0,,,111,1
139,219,317,50,0,,,102,0
139,219,317,50,0,,,50,4
139,219,317,50,0,,,61,4
139,219,317,50,0,,,49,4
139,219,317,50,0,,,59,4
139,219,317,50,0,,,62,4
139,219,317,50,0,,,200,4
139,219,317,50,0,,,60,4
139,219,317,50,0,,,64,4
139,219,317,50,0,,,65,4
139,219,317,50,0,,,63,4
139,219,318,25,0,,,68,0
139,219,318,25,0,,,56,4
139,219,318,25,0,,,18,4
139,219,318,25,0,,,20,4
139,219,318,25,0,,,55,0
139,219,318,25,0,,,54,0
139,219,318,25,0,,,66,0
139,219,318,25,0,,,70,4
139,219,318,25,0,,,67,4
139,219,318,25,0,,,201,4
139,219,318,25,0,,,53,4
139,219,318,25,0,,,58,0
139,219,318,25,0,,,6,0
139,219,318,25,0,,,52,4
139,219,318,25,0,,,57,4
139,219,318,25,0,,,19,4
139,219,318,25,0,,,51,0
139,219,318,25,0,,,202,0
139,219,318,25,0,,,32,0
139,219,318,25,0,,,8,4
139,219,318,25,0,,,30,4
139,219,318,25,0,,,26,4
139,219,318,25,0,,,16,4
139,219,318,25,0,,,17,4
139,219,318,25,0,,,15,4
139,219,318,25,0,,,22,0
139,219,318,25,0,,,27,4
139,219,318,25,0,,,14,4
139,219,318,25,0,,,25,4
139,219,318,25,0,,,7,4
139,219,318,25,0,,,23,4
139,219,318,25,0,,,24,4
139,219,318,25,0,,,3,4
139,219,318,25,0,,,96,4
139,219,318,25,0,,,98,4
139,219,318,25,0,,,4,4
139,219,318,25,0,,,12,4
139,219,318,25,0,,,2,4
139,219,318,25,0,,,5,0
139,219,318,25,0,,,13,4
139,219,318,25,0,,,10,4
139,219,318,25,0,,,1,4
139,219,318,25,0,,,31,4
139,219,318,25,0,,,9,4
139,219,318,25,0,,,11,4
139,219,318,25,0,,,214,4
139,219,318,25,0,,,209,4
139,219,318,25,0,,,210,4
139,219,318,25,0,,,211,4
139,219,318,25,0,,,137,4
139,219,318,25,0,,,212,4
139,219,318,25,0,,,136,4
139,219,318,25,0,,,213,4
139,219,318,25,0,,,139,4
139,219,318,25,0,,,45,4
139,219,318,25,0,,,46,4
139,219,318,25,0,,,117,4
139,219,318,25,0,,,115,4
139,219,318,25,0,,,112,4
139,219,318,25,0,,,116,4
139,219,318,25,0,,,114,4
139,219,318,25,0,,,111,4
139,219,318,25,0,,,102,4
139,219,318,25,0,,,50,4
139,219,318,25,0,,,61,4
139,219,318,25,0,,,49,4
139,219,318,25,0,,,59,4
139,219,318,25,0,,,62,4
139,219,318,25,0,,,200,4
139,219,318,25,0,,,60,4
139,219,318,25,0,,,64,4
139,219,318,25,0,,,65,4
139,219,318,25,0,,,63,4
139,220,319,25,0,,317.0,186,0
139,220,320,25,0,,317.0,186,0
139,220,321,25,0,,318.0,186,0
140,221,322,50,0,,,56,0
140,221,322,50,0,,,20,0
140,221,322,50,0,,,70,0
140,221,322,50,0,,,67,0
140,221,322,50,0,,,201,0
140,221,322,50,0,,,53,0
140,221,322,50,0,,,52,0
140,221,322,50,0,,,57,0
140,221,322,50,0,,,19,0
140,221,322,50,0,,,8,0
140,221,322,50,0,,,30,0
140,221,322,50,0,,,26,0
140,221,322,50,0,,,16,0
140,221,322,50,0,,,17,1
140,221,322,50,0,,,15,1
140,221,322,50,0,,,27,0
140,221,322,50,0,,,14,0
140,221,322,50,0,,,25,0
140,221,322,50,0,,,7,0
140,221,322,50,0,,,23,1
140,221,322,50,0,,,24,1
140,221,322,50,0,,,3,0
140,221,322,50,0,,,96,0
140,221,322,50,0,,,98,0
140,221,322,50,0,,,4,0
140,221,322,50,0,,,12,0
140,221,322,50,0,,,2,0
140,221,322,50,0,,,13,0
140,221,322,50,0,,,10,0
140,221,322,50,0,,,1,0
140,221,322,50,0,,,31,0
140,221,322,50,0,,,9,0
140,221,322,50,0,,,209,4
140,221,322,50,0,,,210,4
140,221,322,50,0,,,211,0
140,221,322,50,0,,,137,0
140,221,322,50,0,,,212,0
140,221,322,50,0,,,136,0
140,221,322,50,0,,,213,0
140,221,322,50,0,,,139,0
140,221,322,50,0,,,45,4
140,221,322,50,0,,,46,4
140,221,322,50,0,,,117,4
140,221,322,50,0,,,115,1
140,221,322,50,0,,,112,1
140,221,322,50,0,,,116,1
140,221,322,50,0,,,114,1
140,221,322,50,0,,,111,1
140,221,322,50,0,,,102,0
140,221,322,50,0,,,50,4
140,221,322,50,0,,,61,4
140,221,322,50,0,,,49,4
140,221,322,50,0,,,59,4
140,221,322,50,0,,,62,4
140,221,322,50,0,,,200,4
140,221,322,50,0,,,60,4
140,221,322,50,0,,,64,4
140,221,322,50,0,,,65,4
140,221,322,50,0,,,63,4
140,221,323,25,0,,,68,0
140,221,323,25,0,,,56,4
140,221,323,25,0,,,18,4
140,221,323,25,0,,,20,4
140,221,323,25,0,,,55,0
140,221,323,25,0,,,54,0
140,221,323,25,0,,,66,0
140,221,323,25,0,,,70,4
140,221,323,25,0,,,67,4
140,221,323,25,0,,,201,4
140,221,323,25,0,,,53,4
140,221,323,25,0,,,58,0
140,221,323,25,0,,,6,0
140,221,323,25,0,,,52,4
140,221,323,25,0,,,57,4
140,221,323,25,0,,,19,4
140,221,323,25,0,,,51,0
140,221,323,25,0,,,202,0
140,221,323,25,0,,,32,0
140,221,323,25,0,,,8,4
140,221,323,25,0,,,30,4
140,221,323,25,0,,,26,4
140,221,323,25,0,,,16,4
140,221,323,25,0,,,17,4
140,221,323,25,0,,,15,4
140,221,323,25,0,,,22,0
140,221,323,25,0,,,27,4
140,221,323,25,0,,,14,4
140,221,323,25,0,,,25,4
140,221,323,25,0,,,7,4
140,221,323,25,0,,,23,4
140,221,323,25,0,,,24,4
140,221,323,25,0,,,3,4
140,221,323,25,0,,,96,4
140,221,323,25,0,,,98,4
140,221,323,25,0,,,4,4
140,221,323,25,0,,,12,4
140,221,323,25,0,,,2,4
140,221,323,25,0,,,5,0
140,221,323,25,0,,,13,4
140,221,323,25,0,,,10,4
140,221,323,25,0,,,1,4
140,221,323,25,0,,,31,4
140,221,323,25,0,,,9,4
140,221,323,25,0,,,11,4
140,221,323,25,0,,,214,4
140,221,323,25,0,,,209,4
140,221,323,25,0,,,210,4
140,221,323,25,0,,,211,4
140,221,323,25,0,,,137,4
140,221,323,25,0,,,212,4
140,221,323,25,0,,,136,4
140,221,323,25,0,,,213,4
140,221,323,25,0,,,139,4
140,221,323,25,0,,,45,4
140,221,323,25,0,,,46,4
140,221,323,25,0,,,117,4
140,221,323,25,0,,,115,4
140,221,323,25,0,,,112,4
140,221,323,25,0,,,116,4
140,221,323,25,0,,,114,4
140,221,323,25,0,,,111,4
140,221,323,25,0,,,102,4
140,221,323,25,0,,,50,4
140,221,323,25,0,,,61,4
140,221,323,25,0,,,49,4
140,221,323,25,0,,,59,4
140,221,323,25,0,,,62,4
140,221,323,25,0,,,200,4
140,221,323,25,0,,,60,4
140,221,323,25,0,,,64,4
140,221,323,25,0,,,65,4
140,221,323,25,0,,,63,4
140,222,324,25,0,,322.0,183,0
140,222,325,25,0,,322.0,183,0
140,222,326,25,0,,323.0,183,0
141,223,327,10,0,,,68,1
141,223,327,10,0,,,56,44
141,223,327,10,0,,,18,44
141,223,327,10,0,,,20,44
141,223,327,10,0,,,55,1
141,223,327,10,0,,,54,1
141,223,327,10,0,,,66,0
141,223,327,10,0,,,70,44
141,223,327,10,0,,,67,44
141,223,327,10,0,,,201,44
141,223,327,10,0,,,53,44
141,223,327,10,0,,,58,0
141,223,327,10,0,,,6,0
141,223,327,10,0,,,52,44
141,223,327,10,0,,,57,44
141,223,327,10,0,,,19,44
141,223,327,10,0,,,51,41
141,223,327,10,0,,,202,40
141,223,327,10,0,,,32,41
141,223,327,10,0,,,8,44
141,223,327,10,0,,,30,44
141,223,327,10,0,,,26,44
141,223,327,10,0,,,16,44
141,223,327,10,0,,,17,44
141,223,327,10,0,,,15,44
141,223,327,10,0,,,22,41
141,223,327,10,0,,,27,44
141,223,327,10,0,,,14,44
141,223,327,10,0,,,25,44
141,223,327,10,0,,,7,44
141,223,327,10,0,,,23,44
141,223,327,10,0,,,24,44
141,223,327,10,0,,,21,40
141,223,327,10,0,,,3,44
141,223,327,10,0,,,96,44
141,223,327,10,0,,,98,44
141,223,327,10,0,,,4,44
141,223,327,10,0,,,12,44
141,223,327,10,0,,,2,44
141,223,327,10,0,,,5,41
141,223,327,10,0,,,13,44
141,223,327,10,0,,,10,44
141,223,327,10,0,,,1,44
141,223,327,10,0,,,31,44
141,223,327,10,0,,,9,44
141,223,327,10,0,,,11,44
141,223,327,10,0,,,214,44
141,223,327,10,0,,,209,44
141,223,327,10,0,,,210,44
141,223,327,10,0,,,211,44
141,223,327,10,0,,,137,44
141,223,327,10,0,,,212,44
141,223,327,10,0,,,136,44
141,223,327,10,0,,,213,44
141,223,327,10,0,,,139,44
141,223,327,10,0,,,45,44
141,223,327,10,0,,,46,44
141,223,327,10,0,,,117,44
141,223,327,10,0,,,115,44
141,223,327,10,0,,,112,44
141,223,327,10,0,,,116,44
141,223,327,10,0,,,114,44
141,223,327,10,0,,,111,44
141,223,327,10,0,,,102,44
141,223,327,10,0,,,50,44
141,223,327,10,0,,,61,44
141,223,327,10,0,,,49,44
141,223,327,10,0,,,59,44
141,223,327,10,0,,,62,44
141,223,327,10,0,,,200,44
141,223,327,10,0,,,60,44
141,223,327,10,0,,,64,44
141,223,327,10,0,,,65,44
141,223,327,10,0,,,63,44
142,224,328,50,0,,,56,0
142,224,328,50,0,,,20,0
142,224,328,50,0,,,70,0
142,224,328,50,0,,,67,0
142,224,328,50,0,,,201,0
142,224,328,50,0,,,53,0
142,224,328,50,0,,,52,0
142,224,328,50,0,,,57,0
142,224,328,50,0,,,19,0
142,224,328,50,0,,,8,0
142,224,328,50,0,,,30,0
142,224,328,50,0,,,26,0
142,224,328,50,0,,,16,0
142,224,328,50,0,,,17,1
142,224,328,50,0,,,15,1
142,224,328,50,0,,,27,0
142,224,328,50,0,,,14,0
142,224,328,50,0,,,25,0
142,224,328,50,0,,,7,0
142,224,328,50,0,,,23,1
142,224,328,50,0,,,24,1
142,224,328,50,0,,,3,0
142,224,328,50,0,,,96,0
142,224,328,50,0,,,98,0
142,224,328,50,0,,,4,0
142,224,328,50,0,,,12,0
142,224,328,50,0,,,2,0
142,224,328,50,0,,,13,0
142,224,328,50,0,,,10,0
142,224,328,50,0,,,1,0
142,224,328,50,0,,,31,0
142,224,328,50,0,,,9,0
142,224,328,50,0,,,209,4
142,224,328,50,0,,,210,4
142,224,328,50,0,,,211,0
142,224,328,50,0,,,137,0
142,224,328,50,0,,,212,0
142,224,328,50,0,,,136,0
142,224,328,50,0,,,213,0
142,224,328,50,0,,,139,0
142,224,328,50,0,,,45,4
142,224,328,50,0,,,46,4
142,224,328,50,0,,,117,4
142,224,328,50,0,,,115,1
142,224,328,50,0,,,112,1
142,224,328,50,0,,,116,1
142,224,328,50,0,,,114,1
142,224,328,50,0,,,111,1
142,224,328,50,0,,,102,0
142,224,328,50,0,,,50,4
142,224,328,50,0,,,61,4
142,224,328,50,0,,,49,4
142,224,328,50,0,,,59,4
142,224,328,50,0,,,62,4
142,224,328,50,0,,,200,4
142,224,328,50,0,,,60,4
142,224,328,50,0,,,64,4
142,224,328,50,0,,,65,4
142,224,328,50,0,,,63,4
143,225,329,50,0,,,56,0
143,225,329,50,0,,,20,0
143,225,329,50,0,,,70,0
143,225,329,50,0,,,67,0
143,225,329,50,0,,,201,0
143,225,329,50,0,,,53,0
143,225,329,50,0,,,52,0
143,225,329,50,0,,,57,0
143,225,329,50,0,,,19,0
143,225,329,50,0,,,8,0
143,225,329,50,0,,,30,0
143,225,329,50,0,,,26,0
143,225,329,50,0,,,16,0
143,225,329,50,0,,,17,1
143,225,329,50,0,,,15,1
143,225,329,50,0,,,27,0
143,225,329,50,0,,,14,0
143,225,329,50,0,,,25,0
143,225,329,50,0,,,7,0
143,225,329,50,0,,,23,1
143,225,329,50,0,,,24,1
143,225,329,50,0,,,3,0
143,225,329,50,0,,,96,0
143,225,329,50,0,,,98,0
143,225,329,50,0,,,4,0
143,225,329,50,0,,,12,0
143,225,329,50,0,,,2,0
143,225,329,50,0,,,13,0
143,225,329,50,0,,,10,0
143,225,329,50,0,,,1,0
143,225,329,50,0,,,31,0
143,225,329,50,0,,,9,0
143,225,329,50,0,,,209,4
143,225,329,50,0,,,210,4
143,225,329,50,0,,,211,0
143,225,329,50,0,,,137,0
143,225,329,50,0,,,212,0
143,225,329,50,0,,,136,0
143,225,329,50,0,,,213,0
143,225,329,50,0,,,139,0
143,225,329,50,0,,,45,4
143,225,329,50,0,,,46,4
143,225,329,50,0,,,117,4
143,225,329,50,0,,,115,1
143,225,329,50,0,,,112,1
143,225,329,50,0,,,116,1
143,225,329,50,0,,,114,1
143,225,329,50,0,,,111,1
143,225,329,50,0,,,102,0
143,225,329,50,0,,,50,4
143,225,329,50,0,,,61,4
143,225,329,50,0,,,49,4
143,225,329,50,0,,,59,4
143,225,329,50,0,,,62,4
143,225,329,50,0,,,200,4
143,225,329,50,0,,,60,4
143,225,329,50,0,,,64,4
143,225,329,50,0,,,65,4
143,225,329,50,0,,,63,4
143,225,330,50,0,,,56,0
143,225,330,50,0,,,20,0
143,225,330,50,0,,,70,0
143,225,330,50,0,,,67,0
143,225,330,50,0,,,201,0
143,225,330,50,0,,,53,0
143,225,330,50,0,,,52,0
143,225,330,50,0,,,57,0
143,225,330,50,0,,,19,0
143,225,330,50,0,,,8,0
143,225,330,50,0,,,30,0
143,225,330,50,0,,,26,0
143,225,330,50,0,,,16,0
143,225,330,50,0,,,17,1
143,225,330,50,0,,,15,1
143,225,330,50,0,,,27,0
143,225,330,50,0,,,14,0
143,225,330,50,0,,,25,0
143,225,330,50,0,,,7,0
143,225,330,50,0,,,23,1
143,225,330,50,0,,,24,1
143,225,330,50,0,,,3,0
143,225,330,50,0,,,96,0
143,225,330,50,0,,,98,0
143,225,330,50,0,,,4,0
143,225,330,50,0,,,12,0
143,225,330,50,0,,,2,0
143,225,330,50,0,,,13,0
143,225,330,50,0,,,10,0
143,225,330,50,0,,,1,0
143,225,330,50,0,,,31,0
143,225,330,50,0,,,9,0
143,225,330,50,0,,,209,4
143,225,330,50,0,,,210,4
143,225,330,50,0,,,211,0
143,225,330,50,0,,,137,0
143,225,330,50,0,,,212,0
143,225,330,50,0,,,136,0
143,225,330,50,0,,,213,0
143,225,330,50,0,,,139,0
143,225,330,50,0,,,45,4
143,225,330,50,0,,,46,4
143,225,330,50,0,,,117,4
143,225,330,50,0,,,115,1
143,225,330,50,0,,,112,1
143,225,330,50,0,,,116,1
143,225,330,50,0,,,114,1
143,225,330,50,0,,,111,1
143,225,330,50,0,,,102,0
143,225,330,50,0,,,50,4
143,225,330,50,0,,,61,4
143,225,330,50,0,,,49,4
143,225,330,50,0,,,59,4
143,225,330,50,0,,,62,4
143,225,330,50,0,,,200,4
143,225,330,50,0,,,60,4
143,225,330,50,0,,,64,4
143,225,330,50,0,,,65,4
143,225,330,50,0,,,63,4
144,226,331,25,0,,,68,6
144,226,331,25,0,,,56,0
144,226,331,25,0,,,18,0
144,226,331,25,0,,,20,0
144,226,331,25,0,,,55,6
144,226,331,25,0,,,54,6
144,226,331,25,0,,,66,6
144,226,331,25,0,,,70,0
144,226,331,25,0,,,67,0
144,226,331,25,0,,,201,0
144,226,331,25,0,,,53,0
144,226,331,25,0,,,58,6
144,226,331,25,0,,,6,6
144,226,331,25,0,,,52,0
144,226,331,25,0,,,57,0
144,226,331,25,0,,,19,0
144,226,331,25,0,,,51,6
144,226,331,25,0,,,202,6
144,226,331,25,0,,,32,6
144,226,331,25,0,,,8,0
144,226,331,25,0,,,30,0
144,226,331,25,0,,,26,0
144,226,331,25,0,,,16,0
144,226,331,25,0,,,17,10
144,226,331,25,0,,,15,10
144,226,331,25,0,,,22,6
144,226,331,25,0,,,27,0
144,226,331,25,0,,,14,0
144,226,331,25,0,,,25,0
144,226,331,25,0,,,7,0
144,226,331,25,0,,,23,10
144,226,331,25,0,,,24,10
144,226,331,25,0,,,3,0
144,226,331,25,0,,,96,0
144,226,331,25,0,,,98,0
144,226,331,25,0,,,4,0
144,226,331,25,0,,,12,0
144,226,331,25,0,,,2,0
144,226,331,25,0,,,5,6
144,226,331,25,0,,,13,0
144,226,331,25,0,,,10,0
144,226,331,25,0,,,1,0
144,226,331,25,0,,,31,0
144,226,331,25,0,,,9,0
144,226,331,25,0,,,11,0
144,226,331,25,0,,,214,0
144,226,331,25,0,,,209,10
144,226,331,25,0,,,210,10
144,226,331,25,0,,,211,0
144,226,331,25,0,,,137,0
144,226,331,25,0,,,212,0
144,226,331,25,0,,,136,0
144,226,331,25,0,,,213,0
144,226,331,25,0,,,139,0
144,226,331,25,0,,,45,10
144,226,331,25,0,,,46,10
144,226,331,25,0,,,117,10
144,226,331,25,0,,,115,10
144,226,331,25,0,,,112,10
144,226,331,25,0,,,116,10
144,226,331,25,0,,,114,10
144,226,331,25,0,,,111,10
144,226,331,25,0,,,102,10
144,226,331,25,0,,,50,10
144,226,331,25,0,,,61,10
144,226,331,25,0,,,49,10
144,226,331,25,0,,,59,10
144,226,331,25,0,,,62,10
144,226,331,25,0,,,200,10
144,226,331,25,0,,,60,10
144,226,331,25,0,,,64,10
144,226,331,25,0,,,65,10
144,226,331,25,0,,,63,10
144,226,331,25,0,,,191,10
144,226,331,25,0,,,193,10
144,226,331,25,0,,,192,10
144,226,331,25,0,,,188,10
144,226,331,25,0,,,181,10
144,226,331,25,0,,,176,10
144,226,331,25,0,,,175,10
144,227,332,25,0,,331.0,193,0
145,228,333,30,0,,,68,9
145,228,333,30,0,,,56,3
145,228,333,30,0,,,18,0
145,228,333,30,0,,,20,3
145,228,333,30,0,,,55,9
145,228,333,30,0,,,54,9
145,228,333,30,0,,,70,3
145,228,333,30,0,,,67,3
145,228,333,30,0,,,201,3
145,228,333,30,0,,,53,3
145,228,333,30,0,,,52,3
145,228,333,30,0,,,57,3
145,228,333,30,0,,,19,3
145,228,333,30,0,,,51,9
145,228,333,30,0,,,32,9
145,228,333,30,0,,,8,3
145,228,333,30,0,,,30,3
145,228,333,30,0,,,26,3
145,228,333,30,0,,,16,3
145,228,333,30,0,,,17,13
145,228,333,30,0,,,15,13
145,228,333,30,0,,,22,9
145,228,333,30,0,,,27,3
145,228,333,30,0,,,14,3
145,228,333,30,0,,,25,3
145,228,333,30,0,,,7,3
145,228,333,30,0,,,23,13
